confinement,variance,slope,zc,mean_excursion,mean_strength,signal_rate,confinement_signal,n_windows,project,type,swap_with
0.7402597402597403,0.08690733069834922,-0.002183069397793669,11.0,2.5,0.8939552382139668,0.987012987012987,0.7368421052631579,267,SCIPY,Observed,
0.6753246753246753,0.07882721514806458,0.0072091745060832955,14.0,2.0833333333333335,0.8263413865991451,0.922077922077922,0.676056338028169,265,SCIPY,Swap,WORDPRESS
0.7532467532467533,0.06957381885494508,-0.0014608049653391459,19.0,2.375,0.7735916198441443,0.8441558441558441,0.7076923076923077,267,SCIPY,Swap,EMACS
0.8026315789473685,0.04667914784008168,0.0025757943411709437,20.0,1.875,0.8735097103284382,0.935064935064935,,189,SCIPY,Swap,PANDAS
0.7464788732394366,0.08914769549370782,-0.004418380127308595,18.0,2.5714285714285716,0.8693725815907362,0.8831168831168831,,160,SCIPY,Swap,PYTORCH
0.7662337662337663,0.06392852075288187,0.0013457900171910044,20.0,1.5,0.8112221112504413,0.935064935064935,0.75,267,SCIPY,Swap,PHP
0.7012987012987013,0.08641567324218856,-0.0026319986134288884,14.0,2.5555555555555554,0.8488386531429816,0.974025974025974,0.7066666666666667,267,SCIPY,Swap,WIRESHARK
0.7368421052631579,0.06744234861801127,0.0015499077629322392,15.0,2.857142857142857,0.7833790639995387,0.8181818181818182,,241,SCIPY,Swap,LINUX
0.5131578947368421,0.10944616462186071,-0.00650749782144313,11.0,3.7,0.8662315160250991,0.974025974025974,,238,SCIPY,Swap,DJANGO
0.6753246753246753,0.07882721514806344,0.007209174506083164,14.0,2.0833333333333335,0.8263413865991451,0.922077922077922,0.676056338028169,265,SCIPY,Swap,WORDPRESS
0.7012987012987013,0.08641567324218867,-0.002631998613428889,14.0,2.5555555555555554,0.8488386531429816,0.974025974025974,0.7066666666666667,267,SCIPY,Swap,WIRESHARK
0.7183098591549296,0.06514021424477237,-0.004230909797971579,12.0,6.666666666666667,0.9072960130117433,0.9090909090909091,,159,SCIPY,Swap,ANSIBLE
0.7532467532467533,0.0616545129911481,-0.003624030143921654,17.0,2.7142857142857144,0.8793448889092551,1.0,0.7532467532467533,267,SCIPY,Swap,CURL
0.6619718309859155,0.08166778261857292,0.009313060147712425,15.0,2.6666666666666665,0.8415941379874775,0.8051948051948052,,144,SCIPY,Swap,REACT
0.6363636363636364,0.07831222094403309,0.005417099804702885,15.0,2.8,0.8779488108342085,0.948051948051948,0.6164383561643836,261,SCIPY,Swap,MATPLOTLIB
0.618421052631579,0.07860608949707866,0.0006810883388294123,16.0,3.2222222222222223,0.7734309542129769,0.935064935064935,,195,SCIPY,Swap,NODE
0.7631578947368421,0.07818959686763204,-0.0008124920246221698,20.0,2.0,0.7588500509327755,0.948051948051948,,194,SCIPY,Swap,REDIS
0.7368421052631579,0.0674423486180113,0.0015499077629322429,15.0,2.857142857142857,0.7833790639995388,0.8181818181818182,,241,SCIPY,Swap,LINUX
0.5208333333333334,0.15072406347903014,-0.01359924679378724,5.0,3.8333333333333335,0.8680872997370098,0.6233766233766234,,77,SCIPY,Swap,FASTAPI
0.7922077922077922,0.05001247325412886,0.0019467465511177496,12.0,1.7777777777777777,0.8505799980559978,0.987012987012987,0.8026315789473685,267,SCIPY,Swap,NGINX
0.618421052631579,0.07860608949707877,0.0006810883388294239,16.0,3.2222222222222223,0.7734309542129769,0.935064935064935,,195,SCIPY,Swap,NODE
0.7631578947368421,0.07818959686763208,-0.0008124920246221722,20.0,2.0,0.7588500509327755,0.948051948051948,,194,SCIPY,Swap,REDIS
0.640625,0.0821598428363692,-0.00552981743518042,10.0,2.090909090909091,0.8494854740081357,0.7922077922077922,,114,SCIPY,Swap,TENSORFLOW
0.5194805194805194,0.10552158754794147,-0.006613774324161821,16.0,3.3636363636363638,0.7500076729925609,0.935064935064935,0.4861111111111111,267,SCIPY,Swap,POSTGRES
0.7183098591549296,0.06514021424477234,-0.0042309097979715896,12.0,6.666666666666667,0.9072960130117433,0.9090909090909091,,159,SCIPY,Swap,ANSIBLE
0.7532467532467533,0.054198278470718064,0.0015816103520792033,15.0,2.375,0.8335448555995789,0.961038961038961,0.7432432432432432,265,SCIPY,Swap,MEDIAWIKI
0.6103896103896104,0.07026534713579073,-0.004230554889614164,15.0,2.0,0.8052823368589457,0.9090909090909091,0.5714285714285714,267,SCIPY,Swap,OCTAVE
0.7532467532467533,0.06957381885494521,-0.001460804965339149,19.0,2.375,0.7735916198441442,0.8441558441558441,0.7076923076923077,267,SCIPY,Swap,EMACS
0.8051948051948052,0.07166411375518465,0.00216643188419895,11.0,2.142857142857143,0.8630716080484477,1.0,0.8051948051948052,267,SCIPY,Swap,GIMP
0.7532467532467533,0.06259695307068029,0.00020862331608880233,18.0,1.9,0.8838203498910313,0.987012987012987,0.75,267,SCIPY,Swap,LLVM
0.8181818181818182,0.05824551100170214,0.0008681810648898383,10.0,2.8,0.900684666630416,0.987012987012987,0.8157894736842105,267,SCIPY,Swap,SQLITE
0.5208333333333334,0.1507240634790302,-0.013599246793787241,5.0,3.8333333333333335,0.8680872997370098,0.6233766233766234,,77,SCIPY,Swap,FASTAPI
0.7792207792207793,0.09089502857567647,-0.0027463895405784875,22.0,2.4285714285714284,0.8252002668004855,0.922077922077922,0.7605633802816901,267,SCIPY,Swap,SUBVERSION
0.8571428571428571,0.041568632255369935,-0.001636480195320044,13.0,1.375,0.8645712068374424,1.0,0.8571428571428571,267,SCIPY,Swap,FREEBSD
0.8051948051948052,0.07166411375518476,0.002166431884198955,11.0,2.142857142857143,0.8630716080484477,1.0,0.8051948051948052,267,SCIPY,Swap,GIMP
0.625,0.0677273231660954,-0.0008786190322445019,8.0,3.0,0.8764613076197552,0.8311688311688312,,114,SCIPY,Swap,VSCODE
0.625,0.06772732316609538,-0.0008786190322444981,8.0,3.0,0.8764613076197552,0.8311688311688312,,114,SCIPY,Swap,VSCODE
0.5131578947368421,0.10944616462186067,-0.006507497821443136,11.0,3.7,0.8662315160250991,0.974025974025974,,238,SCIPY,Swap,DJANGO
0.640625,0.08215984283636923,-0.005529817435180415,10.0,2.090909090909091,0.8494854740081357,0.7922077922077922,,114,SCIPY,Swap,TENSORFLOW
0.6753246753246753,0.07882721514806461,0.007209174506083294,14.0,2.0833333333333335,0.8263413865991451,0.922077922077922,0.676056338028169,265,SCIPY,Swap,WORDPRESS
0.7662337662337663,0.06392852075288191,0.0013457900171910124,20.0,1.5,0.8112221112504413,0.935064935064935,0.75,267,SCIPY,Swap,PHP
0.6081081081081081,0.08535161807835602,-0.0024696362584019768,18.0,3.2222222222222223,0.7288815608494179,0.7792207792207793,,184,SCIPY,Swap,SCIKIT_LEARN
0.7105263157894737,0.07391875491940067,-0.0019377694835075328,14.0,2.4444444444444446,0.7591793781733852,0.922077922077922,,189,SCIPY,Swap,BITCOIN
0.6081081081081081,0.085351618078356,-0.002469636258401981,18.0,3.2222222222222223,0.7288815608494176,0.7792207792207793,,184,SCIPY,Swap,SCIKIT_LEARN
0.8026315789473685,0.04667914784008174,0.0025757943411709415,20.0,1.875,0.8735097103284382,0.935064935064935,,189,SCIPY,Swap,PANDAS
0.625,0.06772732316609537,-0.0008786190322444999,8.0,3.0,0.8764613076197552,0.8311688311688312,,114,SCIPY,Swap,VSCODE
0.6363636363636364,0.07831222094403326,0.005417099804702892,15.0,2.8,0.8779488108342086,0.948051948051948,0.6164383561643836,261,SCIPY,Swap,MATPLOTLIB
0.8333333333333334,0.06577518047865377,-0.00537582910636137,12.0,1.5,0.7696872842061683,0.42857142857142855,,204,SCIPY,Swap,GCC
0.7183098591549296,0.06514021424477238,-0.004230909797971577,12.0,6.666666666666667,0.9072960130117433,0.9090909090909091,,159,SCIPY,Swap,ANSIBLE
0.8051948051948052,0.07166411375518478,0.0021664318841989527,11.0,2.142857142857143,0.863071608048448,1.0,0.8051948051948052,267,SCIPY,Swap,GIMP
0.6486486486486487,0.09419429622770667,-0.0015583813837173213,9.0,2.3636363636363638,0.9191147865845727,0.948051948051948,,180,SCIPY,Swap,OPENCV
0.5217391304347826,0.05692934907819824,0.024494779182368646,3.0,5.5,0.9055006760543193,1.0,0.5217391304347826,121,REACT,Observed,
0.782608695652174,0.0657140575939064,0.0012739284718954699,4.0,2.5,0.6708063779395335,0.8695652173913043,0.75,121,REACT,Swap,WIRESHARK
0.08695652173913043,0.09564079711053519,0.02210972742299533,1.0,10.5,0.970038213839878,1.0,0.08695652173913043,121,REACT,Swap,ANSIBLE
0.6086956521739131,0.05694576631567953,-0.021104339988541124,1.0,4.5,0.9354905331663721,1.0,0.6086956521739131,121,REACT,Swap,PHP
0.6086956521739131,0.056945766315679526,-0.02110433998854108,1.0,4.5,0.9354905331663721,1.0,0.6086956521739131,121,REACT,Swap,PHP
0.43478260869565216,0.07958149360153391,-0.011151233483463007,1.0,6.5,0.9677704006187693,1.0,0.43478260869565216,121,REACT,Swap,REDIS
0.2608695652173913,0.05859526967398848,-0.004322173743978784,1.0,8.5,0.9514793935602317,1.0,0.2608695652173913,121,REACT,Swap,LIBREOFFICE
0.8695652173913043,0.04005173627279903,-0.012548959228823176,5.0,1.5,0.7910983171501751,1.0,0.8695652173913043,121,REACT,Swap,FFMPEG
0.43478260869565216,0.051327569521262266,-0.0006084738886671919,2.0,4.333333333333333,0.9429146304929575,1.0,0.43478260869565216,121,REACT,Swap,MATPLOTLIB
0.2608695652173913,0.17397995756785728,-0.04016397093791984,2.0,4.25,0.7217615881882693,0.9130434782608695,0.23809523809523808,121,REACT,Swap,EMACS
0.782608695652174,0.06571405759390615,0.0012739284718952892,4.0,2.5,0.670806377939533,0.8695652173913043,0.75,121,REACT,Swap,WIRESHARK
0.9130434782608695,0.025564658107400388,-0.011145623368954105,2.0,1.0,0.9781397939553529,1.0,0.9130434782608695,121,REACT,Swap,FREEBSD
0.8260869565217391,0.023438148119694198,-0.012752472381318256,1.0,2.0,0.9510576139426664,1.0,0.8260869565217391,121,REACT,Swap,WORDPRESS
0.13043478260869565,0.10025410028100669,0.0272616872752317,2.0,10.0,0.9346799638777512,1.0,0.13043478260869565,121,REACT,Swap,OCTAVE
0.5454545454545454,0.11418098617522196,0.04652129758606409,3.0,2.0,0.6387493643143713,0.7391304347826086,,78,REACT,Swap,FASTAPI
0.43478260869565216,0.07958149360153391,-0.011151233483463004,1.0,6.5,0.9677704006187693,1.0,0.43478260869565216,121,REACT,Swap,REDIS
0.9130434782608695,0.04149177210323206,-0.01132812561185362,3.0,1.0,0.9747236544077542,1.0,0.9130434782608695,121,REACT,Swap,RUST
0.5652173913043478,0.05857028701526322,-0.017616821141637626,4.0,2.5,0.9084043612144351,1.0,0.5652173913043478,121,REACT,Swap,SCIPY
0.5217391304347826,0.10656261636178893,-0.021269630915398727,3.0,2.75,0.8646248678764997,1.0,0.5217391304347826,121,REACT,Swap,WEBKIT
0.6086956521739131,0.09203834789887975,-0.03141347867980276,3.0,1.8,0.6988697270602171,0.9130434782608695,0.5714285714285714,121,REACT,Swap,POSTGRES
0.6086956521739131,0.0920383478988797,-0.03141347867980273,3.0,1.8,0.698869727060217,0.9130434782608695,0.5714285714285714,121,REACT,Swap,POSTGRES
0.13043478260869565,0.10025410028100692,0.027261687275231677,2.0,10.0,0.9346799638777512,1.0,0.13043478260869565,121,REACT,Swap,OCTAVE
0.8695652173913043,0.022991803486021874,-0.009818651664261768,2.0,1.5,0.9481993449982891,1.0,0.8695652173913043,121,REACT,Swap,NGINX
0.8260869565217391,0.04928427707612627,0.007267552317405329,5.0,1.3333333333333333,0.7541109634923849,1.0,0.8260869565217391,121,REACT,Swap,NODE
0.5652173913043478,0.04744212325405754,-0.012196125608879671,7.0,3.3333333333333335,0.8091841478066641,1.0,0.5652173913043478,121,REACT,Swap,DJANGO
0.13043478260869565,0.10025410028100692,0.0272616872752317,2.0,10.0,0.9346799638777512,1.0,0.13043478260869565,121,REACT,Swap,OCTAVE
0.30434782608695654,0.10817697761351557,-0.00829527889718367,2.0,8.0,0.8920194027753214,0.9565217391304348,0.2727272727272727,121,REACT,Swap,KUBERNETES
0.08695652173913043,0.0956407971105351,0.022109727422995322,1.0,10.5,0.970038213839878,1.0,0.08695652173913043,121,REACT,Swap,ANSIBLE
0.13043478260869565,0.10025410028100672,0.027261687275231712,2.0,10.0,0.9346799638777512,1.0,0.13043478260869565,121,REACT,Swap,OCTAVE
0.8260869565217391,0.023438148119694188,-0.012752472381318256,1.0,2.0,0.9510576139426664,1.0,0.8260869565217391,121,REACT,Swap,WORDPRESS
0.9565217391304348,0.014371057096460636,-0.01303474557057146,5.0,1.0,0.9741591392028871,1.0,0.9565217391304348,121,REACT,Swap,GIT_SCM
0.2608695652173913,0.17397995756785925,-0.04016397093792011,2.0,4.25,0.7217615881882691,0.9130434782608695,0.23809523809523808,121,REACT,Swap,EMACS
0.13043478260869565,0.10025410028100698,0.027261687275231705,2.0,10.0,0.9346799638777512,1.0,0.13043478260869565,121,REACT,Swap,OCTAVE
0.9130434782608695,0.025564658107400388,-0.011145623368954105,2.0,1.0,0.9781397939553529,1.0,0.9130434782608695,121,REACT,Swap,FREEBSD
0.08695652173913043,0.0956407971105351,0.022109727422995322,1.0,10.5,0.970038213839878,1.0,0.08695652173913043,121,REACT,Swap,ANSIBLE
0.782608695652174,0.04398934996452235,-0.011323390055277055,4.0,1.6666666666666667,0.9328598173055965,1.0,0.782608695652174,121,REACT,Swap,GIMP
0.13043478260869565,0.10025410028100672,0.027261687275231684,2.0,10.0,0.9346799638777512,1.0,0.13043478260869565,121,REACT,Swap,OCTAVE
0.8695652173913043,0.022991803486021863,-0.009818651664261768,2.0,1.5,0.9481993449982891,1.0,0.8695652173913043,121,REACT,Swap,NGINX
0.6086956521739131,0.09203834789887949,-0.03141347867980269,3.0,1.8,0.6988697270602171,0.9130434782608695,0.5714285714285714,121,REACT,Swap,POSTGRES
0.5652173913043478,0.04744212325405754,-0.012196125608879678,7.0,3.3333333333333335,0.8091841478066641,1.0,0.5652173913043478,121,REACT,Swap,DJANGO
0.5652173913043478,0.09795663159169701,0.04414459987365833,1.0,5.0,0.8341011419319698,0.9565217391304348,0.5454545454545454,121,REACT,Swap,ANGULAR
0.2608695652173913,0.058595269673988475,-0.0043221737439787565,1.0,8.5,0.9514793935602317,1.0,0.2608695652173913,121,REACT,Swap,LIBREOFFICE
0.8260869565217391,0.04928427707612634,0.007267552317405342,5.0,1.3333333333333333,0.7541109634923849,1.0,0.8260869565217391,121,REACT,Swap,NODE
0.5652173913043478,0.07220141898491204,0.006091178077924961,4.0,3.3333333333333335,0.7518576199498824,0.782608695652174,0.5,121,REACT,Swap,LLVM
0.4782608695652174,0.07769169495432879,-0.03860742933016128,1.0,6.0,0.9779561902347451,1.0,0.4782608695652174,121,REACT,Swap,SCIKIT_LEARN
0.8695652173913043,0.04005173627279909,-0.012548959228823207,5.0,1.5,0.7910983171501751,1.0,0.8695652173913043,121,REACT,Swap,FFMPEG
0.18181818181818182,0.01860282856895011,0.00041787813283855515,0.0,4.5,0.9440721058098309,0.9565217391304348,,81,REACT,Swap,VUE
0.782608695652174,0.04398934996452228,-0.011323390055277108,4.0,1.6666666666666667,0.9328598173055965,1.0,0.782608695652174,121,REACT,Swap,GIMP
0.782608695652174,0.06552512719875343,-0.027439473401767736,2.0,2.5,0.9150033131146263,1.0,0.782608695652174,121,REACT,Swap,LINUX
0.813953488372093,0.05594144953292013,0.005249953324155155,6.0,1.3333333333333333,0.8777742779154811,1.0,0.813953488372093,105,ANGULAR,Observed,
0.4418604651162791,0.14253183924928478,0.006395299945516012,5.0,6.0,0.8170574772928615,0.8837209302325582,0.3684210526315789,105,ANGULAR,Swap,FFMPEG
0.4418604651162791,0.1425318392492847,0.0063952999455160146,5.0,6.0,0.8170574772928615,0.8837209302325582,0.3684210526315789,105,ANGULAR,Swap,FFMPEG
0.4418604651162791,0.14253183924928473,0.006395299945516035,5.0,6.0,0.8170574772928615,0.8837209302325582,0.3684210526315789,105,ANGULAR,Swap,FFMPEG
0.6744186046511628,0.05759322936103081,-0.00784298191485038,3.0,4.666666666666667,0.9273876624513311,1.0,0.6744186046511628,105,ANGULAR,Swap,WORDPRESS
0.7441860465116279,0.08268291061459644,-0.003057249320467766,6.0,5.5,0.8656578312059958,0.9767441860465116,0.7380952380952381,105,ANGULAR,Swap,TENSORFLOW
0.8837209302325582,0.043675604278361924,-0.0031911842729040697,7.0,2.5,0.9010041682928895,1.0,0.8837209302325582,105,ANGULAR,Swap,SUBVERSION
0.6744186046511628,0.06349585732401206,-0.012040331566680842,3.0,2.8,0.8526172070478054,0.9534883720930233,0.6585365853658537,105,ANGULAR,Swap,HTTPD_APACHE
0.8837209302325582,0.05102604156842784,0.006442844633141363,8.0,2.5,0.914873988806542,1.0,0.8837209302325582,105,ANGULAR,Swap,GIMP
0.813953488372093,0.05557894642602356,0.004811881898587643,15.0,2.0,0.7207651273109555,0.9767441860465116,0.8095238095238095,105,ANGULAR,Swap,SCIKIT_LEARN
0.8837209302325582,0.03628729938895036,0.00482536904759182,8.0,2.5,0.8653472283939261,0.9302325581395349,0.875,105,ANGULAR,Swap,FREEBSD
0.6511627906976745,0.08948027303270363,-0.008322567938747385,11.0,2.142857142857143,0.6599279555309863,0.7906976744186046,0.6176470588235294,105,ANGULAR,Swap,RAILS
0.627906976744186,0.1281754984489922,0.012196267280157594,5.0,8.0,0.9519217724092025,1.0,0.627906976744186,81,ANGULAR,Swap,VUE
0.7441860465116279,0.08268291061459647,-0.0030572493204677463,6.0,5.5,0.8656578312059958,0.9767441860465116,0.7380952380952381,105,ANGULAR,Swap,TENSORFLOW
0.6046511627906976,0.15665936831303853,0.022184420958706576,8.0,4.25,0.7674962093094136,0.8604651162790697,0.5675675675675675,105,ANGULAR,Swap,WEBKIT
0.8837209302325582,0.03628729938895028,0.00482536904759182,8.0,2.5,0.8653472283939263,0.9302325581395349,0.875,105,ANGULAR,Swap,FREEBSD
0.8837209302325582,0.036287299388950346,0.0048253690475918215,8.0,2.5,0.8653472283939263,0.9302325581395349,0.875,105,ANGULAR,Swap,FREEBSD
0.813953488372093,0.05557894642602357,0.004811881898587649,15.0,2.0,0.7207651273109555,0.9767441860465116,0.8095238095238095,105,ANGULAR,Swap,SCIKIT_LEARN
0.6976744186046512,0.10837494414373262,-0.004417146503563057,9.0,4.333333333333333,0.8011132786138376,0.8837209302325582,0.7105263157894737,105,ANGULAR,Swap,LLVM
0.6511627906976745,0.0668311593868887,-0.01061386971934098,3.0,3.0,0.8875486293055789,1.0,0.6511627906976745,105,ANGULAR,Swap,MEDIAWIKI
0.4186046511627907,0.18585006046747715,-0.032589667944513005,1.0,6.25,0.9682766147035688,1.0,0.4186046511627907,105,ANGULAR,Swap,FLASK
0.7906976744186046,0.042383466655286105,-0.003175858844796178,11.0,1.5,0.8160263183584133,0.9534883720930233,0.7804878048780488,105,ANGULAR,Swap,DJANGO
0.8837209302325582,0.04367560427836184,-0.003191184272904058,7.0,2.5,0.9010041682928898,1.0,0.8837209302325582,105,ANGULAR,Swap,SUBVERSION
0.627906976744186,0.06965270811575723,0.003320910390217323,10.0,2.2857142857142856,0.6500875409462938,0.7906976744186046,0.5588235294117647,105,ANGULAR,Swap,ANSIBLE
0.46511627906976744,0.1390045983602437,-0.005367953319013666,6.0,5.75,0.8918778104598087,0.9767441860465116,0.4523809523809524,105,ANGULAR,Swap,REDIS
0.5813953488372093,0.04393895361733952,0.0032688453496513307,9.0,4.5,0.7397986548348775,0.7674418604651163,0.45454545454545453,105,ANGULAR,Swap,POSTGRES
1.0,0.016578876096576205,0.00226511801145067,11.0,0.0,0.867060099271609,0.9534883720930233,1.0,105,ANGULAR,Swap,NODE
0.7906976744186046,0.058713182624928396,-0.005353068459807906,2.0,1.8,0.8751986078424676,1.0,0.7906976744186046,105,ANGULAR,Swap,OCTAVE
0.8837209302325582,0.043675604278361896,-0.00319118427290406,7.0,2.5,0.9010041682928898,1.0,0.8837209302325582,105,ANGULAR,Swap,SUBVERSION
0.7674418604651163,0.06318247996676553,0.010209182383357973,6.0,2.0,0.9126309747553185,1.0,0.7674418604651163,105,ANGULAR,Swap,EMACS
0.8372093023255814,0.05364696353248395,0.0005123973673385455,3.0,2.3333333333333335,0.9024035909905714,1.0,0.8372093023255814,105,ANGULAR,Swap,WIRESHARK
0.6744186046511628,0.07421880902973571,0.010187317298052462,6.0,2.8,0.8342513889039928,0.9767441860465116,0.6666666666666666,105,ANGULAR,Swap,SQLITE
0.7441860465116279,0.08268291061459641,-0.0030572493204677675,6.0,5.5,0.8656578312059958,0.9767441860465116,0.7380952380952381,105,ANGULAR,Swap,TENSORFLOW
0.4186046511627907,0.18585006046747726,-0.032589667944513005,1.0,6.25,0.968276614703569,1.0,0.4186046511627907,105,ANGULAR,Swap,FLASK
0.7441860465116279,0.06553066839515898,0.013996189266499337,11.0,2.75,0.7450088865733022,0.7209302325581395,0.7096774193548387,105,ANGULAR,Swap,CURL
0.6744186046511628,0.057593229361030944,-0.00784298191485039,3.0,4.666666666666667,0.9273876624513311,1.0,0.6744186046511628,105,ANGULAR,Swap,WORDPRESS
0.7906976744186046,0.05201641329157618,-0.012141951487308185,5.0,2.25,0.8608373407074912,0.9302325581395349,0.775,105,ANGULAR,Swap,LIBREOFFICE
0.6976744186046512,0.1083749441437326,-0.004417146503563069,9.0,4.333333333333333,0.8011132786138376,0.8837209302325582,0.7105263157894737,105,ANGULAR,Swap,LLVM
1.0,0.016578876096576222,0.0022651180114506694,11.0,0.0,0.8670600992716091,0.9534883720930233,1.0,105,ANGULAR,Swap,NODE
1.0,0.016578876096576232,0.0022651180114506677,11.0,0.0,0.8670600992716091,0.9534883720930233,1.0,105,ANGULAR,Swap,NODE
0.7906976744186046,0.0587131826249284,-0.005353068459807912,2.0,1.8,0.8751986078424674,1.0,0.7906976744186046,105,ANGULAR,Swap,OCTAVE
0.7674418604651163,0.06753730031768161,-0.010316892232690911,9.0,2.0,0.8720606901238073,1.0,0.7674418604651163,105,ANGULAR,Swap,MATPLOTLIB
0.7441860465116279,0.08268291061459646,-0.0030572493204677454,6.0,5.5,0.8656578312059958,0.9767441860465116,0.7380952380952381,105,ANGULAR,Swap,TENSORFLOW
0.7906976744186046,0.052016413291576184,-0.012141951487308185,5.0,2.25,0.8608373407074914,0.9302325581395349,0.775,105,ANGULAR,Swap,LIBREOFFICE
0.46511627906976744,0.13900459836024365,-0.005367953319013661,6.0,5.75,0.8918778104598087,0.9767441860465116,0.4523809523809524,105,ANGULAR,Swap,REDIS
0.7674418604651163,0.0360429435126366,0.003241043527109187,7.0,2.0,0.8503223851995579,1.0,0.7674418604651163,105,ANGULAR,Swap,RUST
0.627906976744186,0.12817549844899231,0.012196267280157599,5.0,8.0,0.9519217724092025,1.0,0.627906976744186,81,ANGULAR,Swap,VUE
0.7906976744186046,0.0520164132915762,-0.012141951487308185,5.0,2.25,0.8608373407074912,0.9302325581395349,0.775,105,ANGULAR,Swap,LIBREOFFICE
0.9302325581395349,0.029251843377977055,0.000680213986145523,10.0,1.0,0.8417076611483297,0.9767441860465116,0.9285714285714286,105,ANGULAR,Swap,REACT
0.6511627906976745,0.06813145283603855,-0.010232696678298658,7.0,3.75,0.8520833175624061,0.9069767441860465,0.6153846153846154,105,ANGULAR,Swap,OPENCV
0.46511627906976744,0.048090652577968046,0.003723453079053346,4.0,4.6,0.8815083569041441,1.0,0.46511627906976744,105,ANGULAR,Swap,CPYTHON
0.7708333333333334,0.06649918299635336,-0.003215266039991195,5.0,3.6666666666666665,0.9167082982507101,1.0,0.7708333333333334,55,VUE,Observed,
0.875,0.03130456183584166,-0.0005597256340794741,10.0,1.2,0.8377481419294454,0.9791666666666666,0.8723404255319149,55,VUE,Swap,BITCOIN
0.8541666666666666,0.03798107500838503,-0.005740977176538131,8.0,1.4,0.9080546001986715,0.9791666666666666,0.851063829787234,55,VUE,Swap,GIMP
0.5833333333333334,0.055828017052769706,-0.007111643502611705,8.0,2.5,0.6986578758358197,0.7708333333333334,0.5405405405405406,55,VUE,Swap,REACT
1.0,0.010848013297502993,-0.0010433541917487768,13.0,0.0,0.9388018779320387,1.0,1.0,55,VUE,Swap,RUST
0.5833333333333334,0.05582801705276941,-0.007111643502611665,8.0,2.5,0.6986578758358201,0.7708333333333334,0.5405405405405406,55,VUE,Swap,REACT
0.8333333333333334,0.048971705436494296,-0.006213138396452194,12.0,4.0,0.7630770150538536,0.7916666666666666,0.7894736842105263,55,VUE,Swap,MEDIAWIKI
0.875,0.038250503687922405,-0.0006713041872867849,11.0,1.2,0.6437780888512689,0.7291666666666666,0.8285714285714286,55,VUE,Swap,POSTGRES
0.5833333333333334,0.05582801705276961,-0.0071116435026116805,8.0,2.5,0.6986578758358201,0.7708333333333334,0.5405405405405406,55,VUE,Swap,REACT
0.3958333333333333,0.13799530380816757,-0.003634148609697333,4.0,5.8,0.7662285850232108,0.875,0.3333333333333333,55,VUE,Swap,WIRESHARK
0.8333333333333334,0.040501082120167516,0.0017339184467557098,7.0,1.6,0.9250122990937629,1.0,0.8333333333333334,55,VUE,Swap,GIT_SCM
0.6875,0.08331632124924593,-0.007431738515933705,3.0,2.142857142857143,0.840138517214454,0.9791666666666666,0.7021276595744681,55,VUE,Swap,OCTAVE
0.8125,0.04359368650647938,0.00452296294082697,15.0,3.0,0.8206872909897429,0.9583333333333334,0.8043478260869565,55,VUE,Swap,EMACS
0.7708333333333334,0.0560756818364069,0.007108610025271661,6.0,1.375,0.8126467112554634,0.9583333333333334,0.7608695652173914,55,VUE,Swap,NODE
0.7916666666666666,0.04758555282800812,0.008571089789358164,12.0,1.4285714285714286,0.8573611424754599,0.9583333333333334,0.782608695652174,55,VUE,Swap,FLASK
0.6041666666666666,0.12300549803478149,0.007281027986340512,7.0,4.75,0.8481252139259006,1.0,0.6041666666666666,55,VUE,Swap,DJANGO
0.7708333333333334,0.05607568183640712,0.007108610025271707,6.0,1.375,0.8126467112554634,0.9583333333333334,0.7608695652173914,55,VUE,Swap,NODE
0.5,0.09127855865201014,-0.003630712456650375,2.0,3.0,0.84614365073705,1.0,0.5,55,VUE,Swap,KUBERNETES
0.6041666666666666,0.07809066341014755,-0.013438048617507347,7.0,2.7142857142857144,0.8501741552198613,1.0,0.6041666666666666,55,VUE,Swap,WEBKIT
0.8333333333333334,0.06055194570798587,0.010216649522147373,9.0,2.0,0.824989133645782,1.0,0.8333333333333334,55,VUE,Swap,CPYTHON
0.7916666666666666,0.06345983258420096,-0.014479596571805918,11.0,10.0,0.9175789016684629,1.0,0.7916666666666666,55,VUE,Swap,SCIKIT_LEARN
0.7916666666666666,0.04544386806781194,0.0014498677730251954,8.0,2.0,0.8627232422992961,0.9791666666666666,0.7872340425531915,55,VUE,Swap,MATPLOTLIB
0.6875,0.05089579595040664,0.0010573166713333288,7.0,3.0,0.8651012093043828,0.9375,0.6666666666666666,55,VUE,Swap,WORDPRESS
0.8333333333333334,0.060551945707986006,0.010216649522147398,9.0,2.0,0.8249891336457821,1.0,0.8333333333333334,55,VUE,Swap,CPYTHON
0.5833333333333334,0.055828017052769734,-0.00711164350261171,8.0,2.5,0.6986578758358198,0.7708333333333334,0.5405405405405406,55,VUE,Swap,REACT
0.8541666666666666,0.032886655725250374,-0.008180585777764066,5.0,2.3333333333333335,0.9552217560603234,1.0,0.8541666666666666,55,VUE,Swap,PHP
0.8541666666666666,0.03798107500838515,-0.005740977176538144,8.0,1.4,0.9080546001986715,0.9791666666666666,0.851063829787234,55,VUE,Swap,GIMP
0.3958333333333333,0.13799530380816813,-0.003634148609697353,4.0,5.8,0.766228585023211,0.875,0.3333333333333333,55,VUE,Swap,WIRESHARK
